100100361,afi,pl1vw390,pl1vw390,ARCHIVED,8.19.87.220,Intel,20181015175640,PRODUCTION
100100361,afi,pl1pa572,pl1pa572,ARCHIVED,8.19.87.215,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa574,pl1pa574,ARCHIVED,8.19.87.217,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa577,pl1pa577,ARCHIVED,8.19.87.232,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa708,vq2pa708,ARCHIVED,170.225.75.153,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa712,vq2pa712,ARCHIVED,170.225.75.156,UNIX,20181015175640,TEST
100100361,afi,vq2vw475,vq2vw475,ARCHIVED,170.225.75.158,Intel,20181015175640,TEST
100100361,afi,vq2vw480,vq2vw480,ARCHIVED,170.225.75.167,Intel,20181015175640,PRODUCTION
100100361,afi,vq2pa719,vq2pa719,ARCHIVED,170.225.75.165,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa721,vq2pa721,ARCHIVED,170.225.75.170,UNIX,20181015175640,TEST
100100361,afi,vq2pa726,vq2pa726,ARCHIVED,170.225.75.178,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa732,vq2pa732,ARCHIVED,170.225.75.176,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2vw483,vq2vw483,ARCHIVED,170.225.75.181,Intel,20181015175640,PRODUCTION
100100361,afi,vq2vw481,vq2vw481,ARCHIVED,170.225.75.168,Intel,20181015175640,TEST
100100361,afi,vq2pa714,vq2pa714,ARCHIVED,170.225.75.160,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa729,vq2pa729,ARCHIVED,170.225.75.173,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa731,vq2pa731,ARCHIVED,170.225.75.175,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1lr193,pl1lr193,ARCHIVED,8.19.87.242,Other,20181015175640,PRODUCTION
100100361,afi,vq2lr148,vq2lr148,ARCHIVED,170.225.75.130,Linux,20181015175640,PRODUCTION
100100361,afi,vq2pa701,vq2pa701,ARCHIVED,170.225.75.140,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa561,pl1pa561,ARCHIVED,8.19.87.223,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa563,pl1pa563,ARCHIVED,8.19.87.225,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa567,pl1pa567,ARCHIVED,8.19.87.229,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2lr153,vq2lr153,ARCHIVED,170.225.75.187,Other,20181015175640,TEST
100100361,afi,pl1pa566,pl1pa566,ARCHIVED,8.19.87.228,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1vw389,pl1vw389,ARCHIVED,8.19.87.231,Intel,20181015175640,PRODUCTION
100100361,afi,pl1vw391,pl1vw391,ARCHIVED,8.19.87.221,Intel,20181015175640,PRODUCTION
100100361,afi,pl1pa573,pl1pa573,ARCHIVED,8.19.87.216,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa575,pl1pa575,ARCHIVED,8.19.87.218,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa576,pl1pa576,ARCHIVED,8.19.87.233,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa709,vq2pa709,ARCHIVED,170.225.75.151,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa710,vq2pa710,ARCHIVED,170.225.75.154,UNIX,20181015175640,TEST
100100361,afi,vq2pa713,vq2pa713,ARCHIVED,170.225.75.157,UNIX,20181015175640,TEST
100100361,afi,vq2vw476,vq2vw476,ARCHIVED,170.225.75.159,Intel,20181015175640,TEST
100100361,afi,pl1vw394,pl1vw394,ARCHIVED,8.19.87.234,Intel,20181015175640,PRODUCTION
100100361,afi,vq2pa718,vq2pa718,ARCHIVED,170.225.75.164,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa720,vq2pa720,ARCHIVED,170.225.75.169,UNIX,20181015175640,TEST
100100361,afi,vq2pa722,vq2pa722,ARCHIVED,170.225.75.171,UNIX,20181015175640,TEST
100100361,afi,vq2pa727,vq2pa727,ARCHIVED,170.225.75.179,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa733,vq2pa733,ARCHIVED,170.225.75.177,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1lr192,pl1lr192,ARCHIVED,8.19.87.241,Other,20181015175640,PRODUCTION
100100361,afi,vq2vw484,vq2vw484,ARCHIVED,170.225.75.182,Intel,20181015175640,PRODUCTION
100100361,afi,pl1pa569,pl1pa569,ARCHIVED,8.19.87.212,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1pa571,pl1pa571,ARCHIVED,8.19.87.214,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa715,vq2pa715,ARCHIVED,170.225.75.161,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa717,vq2pa717,ARCHIVED,170.225.75.163,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa730,vq2pa730,ARCHIVED,170.225.75.174,UNIX,20181015175640,PRODUCTION
100100361,afi,vq2pa728,vq2pa728,ARCHIVED,170.225.75.172,UNIX,20181015175640,PRODUCTION
100100361,afi,pl1lr190,pl1lr190,ARCHIVED,8.19.87.239,Other,20181015175640,PRODUCTION
100100361,afi,pl1lr194,pl1lr194,ARCHIVED,8.19.87.243,Other,20181015175640,PRODUCTION
100100361,afi,vq2lr141,vq2lr141,ARCHIVED,170.225.38.138,Linux,20181015175640,PRODUCTION
100100361,afi,las2app2065xrp,las2app2065xrp.ampf.com,SUNSET,159.202.100.48,,20181015175640,TEST
100100361,afi,las2app2066xrp,las2app2066xrp.ampf.com,SUNSET,159.202.100.49,,20181015175640,TEST
100100361,afi,las2app2067xrp,las2app2067xrp.ampf.com,PRODUCTION,159.202.100.50,,20181015175640,TEST
100100361,afi,las2app2068xrp,las2app2068xrp.ampf.com,PRODUCTION,159.202.100.51,,20181015175640,TEST
100100361,afi,lac1app2031xwv,lac1app2031xwv.i.ameriprise.com,SUNSET,159.202.236.44,Intel,20181015175640,DEVELOPMENT
100100361,afi,lac1app2033xwv,lac1app2033xwv.i.ameriprise.com,SUNSET,159.202.236.46,Intel,20181015175640,DEVELOPMENT
100100361,afi,laa2app2020xrv,laa2app2020xrv.ampf.com,SUNSET,159.202.234.36,,20181015175640,TEST
100100361,afi,las2app2032xrp,las2app2032xrp.ampf.com,SUNSET,159.202.239.71,,20181015175640,TEST
100100361,afi,las2app2033xrp,las2app2033xrp.ampf.com,SUNSET,159.202.239.72,,20181015175640,TEST
100100361,afi,las2app2034xrp,las2app2034xrp.ampf.com,SUNSET,159.202.239.73,,20181015175640,TEST
100100361,afi,lad2web2000xrp,lad2web2000xrp.ampf.com,SUNSET,159.202.48.23,,20181015175640,TEST
100100361,afi,lad2web2002xrp,lad2web2002xrp.ampf.com,SUNSET,159.202.48.25,,20181015175640,TEST
100100361,afi,las2app2009xwp,las2app2009xwp.i.ameriprise.com,SUNSET,159.202.216.34,Intel,20181015175640,TEST
100100361,afi,las2app2003xwp,las2app2003xwp.i.ameriprise.com,SUNSET,159.202.239.61,Intel,20181015175640,TEST
100100361,afi,laa2web2137xwv,laa2web2137xwv.i.ameriprise.com,SUNSET,159.202.94.67,Intel,20181015175640,TEST
100100361,afi,laa2app2104xwv,laa2app2104xwv.i.ameriprise.com,PRODUCTION,159.202.233.64,,20181015175640,TEST
100100361,afi,laa2web2132xwv,laa2web2132xwv.i.ameriprise.com,PRODUCTION,159.202.94.62,Intel,20181015175640,TEST
100100361,afi,las2app2012xwp,las2app2012xwp.i.ameriprise.com,PRODUCTION,159.202.216.37,Intel,20181015175640,TEST
100100361,afi,las2app2014xwp,las2app2014xwp.i.ameriprise.com,PRODUCTION,159.202.216.39,Intel,20181015175640,TEST
100100361,afi,las2app2069xwp,las2app2069xwp.i.ameriprise.com,SUNSET,159.202.100.46,Intel,20181015175640,TEST
100100361,afi,lgs2inf1003pxv,lgs2inf1003pxv.ampf.com,PRODUCTION,10.11.100.193,UNIX,20181015175640,TEST
100100361,afi,sas3ctx2000xwv,sas3ctx2000xwv.i.ameriprise.com,SUNSET,159.202.134.70,Intel,20181015175640,PRODUCTION
100100361,afi,laa2app2024xwv,laa2app2024xwv.i.ameriprise.com,SUNSET,159.202.234.32,Intel,20181015175640,TEST
100100361,afi,laa1app2039xwv,laa1app2039xwv.i.ameriprise.com,SUNSET,159.202.233.47,Intel,20181015175640,DEVELOPMENT
100100361,afi,laa1app2038xwv,laa1app2038xwv.i.ameriprise.com,PRODUCTION,159.202.234.40,Intel,20181015175640,DEVELOPMENT
100100361,afi,sas3ctx2002xwv,sas3ctx2002xwv.i.ameriprise.com,PRODUCTION,159.202.134.72,Intel,20181015175640,PRODUCTION
100100361,afi,sas3ctx2003xwv,sas3ctx2003xwv.i.ameriprise.com,PRODUCTION,159.202.134.73,Intel,20181015175640,PRODUCTION
100100361,afi,sas3ctx2004xwv,sas3ctx2004xwv.i.ameriprise.com,PRODUCTION,159.202.134.74,Intel,20181015175640,PRODUCTION
100100361,afi,sas3ctx2005xwv,sas3ctx2005xwv.i.ameriprise.com,PRODUCTION,159.202.134.75,Intel,20181015175640,PRODUCTION
100100361,afi,sac3app2008xwv,sac3app2008xwv.i.ameriprise.com,SUNSET,159.202.190.14,,20181015175640,PRODUCTION
100100361,afi,sas3ctx2007xwv,sas3ctx2007xwv.i.ameriprise.com,PRODUCTION,159.202.133.11,Intel,20181015175640,PRODUCTION
100100361,afi,sas3app2070xwp,sas3app2070xwp.i.ameriprise.com,SUNSET,159.202.134.80,Intel,20181015175640,PRODUCTION
100100361,afi,sac3dba2002xwp,sac3dba2002xwp.i.ameriprise.com,SUNSET,159.202.190.16,Intel,20181015175640,PRODUCTION
100100361,afi,stlafihids04,stlafihids04.i.ameriprise.com,SUNSET,159.202.134.19,Intel,20181015175640,PRODUCTION
100100361,afi,lac1app2026xwv,lac1app2026xwv.i.ameriprise.com,SUNSET,159.202.236.39,,20181015175640,DEVELOPMENT
100100361,afi,lac1app2029xwv,lac1app2029xwv.i.ameriprise.com,SUNSET,159.202.236.42,Intel,20181015175640,DEVELOPMENT
100100361,afi,laa1app2073xrv,laa1app2073xrv.ampf.com,PRODUCTION,159.202.234.49,,20181015175640,DEVELOPMENT
100100361,afi,laa1app2074xrv,laa1app2074xrv.ampf.com,SUNSET,159.202.95.37,,20181015175640,DEVELOPMENT
100100361,afi,las2app2029xrp,las2app2029xrp.ampf.com,SUNSET,159.202.239.68,,20181015175640,TEST
100100361,afi,las2app2030xrp,las2app2030xrp.ampf.com,SUNSET,159.202.239.69,,20181015175640,TEST
100100361,afi,laa1app2076xwv,laa1app2076xwv.i.ameriprise.com,PRODUCTION,159.202.234.57,Intel,20181015175640,DEVELOPMENT
100100361,afi,lac1app2001xwv,lac1app2001xwv.i.ameriprise.com,PRODUCTION,159.202.237.38,Intel,20181015175640,DEVELOPMENT
100100361,afi,laa2web2129xwv,laa2web2129xwv.i.ameriprise.com,SUNSET,159.202.94.59,Intel,20181015175640,TEST
100100361,afi,laa2web2130xwv,laa2web2130xwv.i.ameriprise.com,SUNSET,159.202.94.60,Intel,20181015175640,TEST
100100361,afi,las2app2000xwp,las2app2000xwp.i.ameriprise.com,SUNSET,159.202.239.58,Intel,20181015175640,TEST
100100361,afi,las2app2010xwp,las2app2010xwp.i.ameriprise.com,SUNSET,159.202.216.35,Intel,20181015175640,TEST
100100361,afi,las2app2004xwp,las2app2004xwp.i.ameriprise.com,SUNSET,159.202.239.62,Intel,20181015175640,TEST
100100361,afi,las2app2006xwp,las2app2006xwp.i.ameriprise.com,SUNSET,159.202.239.64,Intel,20181015175640,TEST
100100361,afi,laa2web2134xwv,laa2web2134xwv.i.ameriprise.com,PRODUCTION,159.202.94.64,Intel,20181015175640,TEST
100100361,afi,laa2app2063xwv,laa2app2063xwv.i.ameriprise.com,SUNSET,159.202.94.39,Intel,20181015175640,TEST
100100361,afi,laa2app2064xwv,laa2app2064xwv.i.ameriprise.com,SUNSET,159.202.94.40,Intel,20181015175640,TEST
100100361,afi,laa2app2066xwv,laa2app2066xwv.i.ameriprise.com,SUNSET,159.202.94.42,Intel,20181015175640,TEST
100100361,afi,laa2app2101xwv,laa2app2101xwv.i.ameriprise.com,SUNSET,159.202.233.97,Intel,20181015175640,TEST
100100361,afi,sgs3inf1001xwv,sgs3inf1001xwv.i.ameriprise.com,SUNSET,159.202.134.141,Intel,20181015175640,PRODUCTION
100100361,afi,lgs2inf1000pxv,lgs2inf1000pxv.ampf.com,PRODUCTION,159.202.225.132,UNIX,20181015175640,TEST
100100361,afi,laa2app2069xwv,laa2app2069xwv.i.ameriprise.com,PRODUCTION,159.202.234.47,,20181015175640,TEST
100100361,afi,sas3ctx2001xwv,sas3ctx2001xwv.i.ameriprise.com,SUNSET,159.202.134.71,Intel,20181015175640,PRODUCTION
100100361,afi,lac2app2035xrv,lac2app2035xrv.ampf.com,PRODUCTION,159.202.237.43,,20181015175640,TEST
100100361,afi,las1dba2035xwp,las1dba2035xwp.i.ameriprise.com,PRODUCTION,159.202.216.31,Intel,20181015175640,DEVELOPMENT
100100361,afi,las2app2074xwv,las2app2074xwv.i.ameriprise.com,SUNSET,159.202.216.42,Intel,20181015175640,TEST
100100361,afi,las2app2076xwv,las2app2076xwv.i.ameriprise.com,SUNSET,159.202.216.44,Intel,20181015175640,TEST
100100361,afi,sas3app2079xwp,sas3app2079xwp.i.ameriprise.com,PRODUCTION,159.202.134.91,Intel,20181015175640,PRODUCTION
100100361,afi,sas3ctx2008xwv,sas3ctx2008xwv.i.ameriprise.com,PRODUCTION,159.202.133.12,Intel,20181015175640,PRODUCTION
100100361,afi,stlafihids02,stlafihids02.i.ameriprise.com,SUNSET,159.202.134.17,Intel,20181015175640,PRODUCTION
100100361,afi,uss1uap010amprb,uss1uap010amprb.ampf.com,SUNSET,159.202.168.81,UNIX,20181015175640,PRODUCTION
100100361,afi,uss1ulf009ampxb,uss1ulf009ampxb.ampf.com,SUNSET,130.103.11.94,UNIX,20181015175640,PRODUCTION
100100361,afi,uss1uap267ampwb,uss1uap267ampwb.ampf.com,SUNSET,159.202.167.253,Intel,20181015175640,UNKNOWN
100100361,afi,uss1uap037amprb,uss1uap037amprb.ampf.com,SUNSET,159.202.167.189,Linux,20181015175640,UNKNOWN
100100361,afi,uss1iex025ampvb,uss1iex025ampvb.ampf.com,SUNSET,130.103.129.20,Intel,20181015175640,PRODUCTION
100100361,afi,uss1uws003ampxb,uss1uws003ampxb.ampf.com,SUNSET,159.202.165.5,UNIX,20181015175640,PRODUCTION
100100361,afi,us97uap057amp3b,us97uap057amp3b.ad.ampf.com,SUNSET,159.202.155.16,Intel,20181015175640,DEVELOPMENT
100100361,afi,uss1uap006ampxb,uss1uap006ampxb.ampf.com,SUNSET,159.202.161.136,UNIX,20181015175640,PRODUCTION
100100361,afi,us97uap316ampxb,us97uap316ampxb.qa.ampf.com,SUNSET,159.202.157.137,UNIX,20181015175640,OTHER
100100361,afi,us97uap268ampwb,us97uap268ampwb.ad.ampf.com,SUNSET,159.202.154.252,Intel,20181015175640,UNKNOWN
100100361,afi,us97uap326ampwb,us97uap326ampwb.ad.ampf.com,SUNSET,159.202.72.180,Intel,20181015175640,TEST
100100361,afi,us97uex028ampvb,us97uex028ampvb.ampf.com,SUNSET,159.202.76.84,,20181015175640,UNKNOWN
100100361,afi,uss1uap002ampxb,uss1uap002ampxb.ampf.com,SUNSET,159.202.162.18,UNIX,20181015175640,PRODUCTION
100100361,afi,wppma535,wppma535.phoenix.ampf,SUNSET,10.147.105.59,Intel,20181015175640,PRODUCTION
100100361,afi,msp-fa-mflc04,msp-fa-mflc04.ad.ampf.com,SUNSET,159.202.88.83,Intel,20181015175640,UNKNOWN
100100361,afi,usivr01,usivr01.test.ampf.com,ARCHIVED,159.202.20.24,UNIX,20181015175640,UNKNOWN
100100361,afi,msp-fa-fiserv01,msp-fa-fiserv01.ad.ampf.com,ARCHIVED,159.202.88.46,Intel,20181015175640,UNKNOWN
100100361,afi,aapiu505,aapiu505.ampf.com,ARCHIVED,159.202.88.197,UNIX,20181015175640,UNKNOWN
100100361,afi,mdcspdcr01,mdcspdcr01.ampf.root,SUNSET,159.202.90.45,Intel,20181015175640,PRODUCTION
100100361,afi,aapiu504,aapiu504.ampf.com,ARCHIVED,159.202.88.196,UNIX,20181015175640,UNKNOWN
100100361,afi,mdcspdcl01,mdcspdcl01.ad.ampf.com,SUNSET,159.202.90.47,Intel,20181015175640,PRODUCTION
100100361,afi,sapii501,sapii501.ampf.com,SUNSET,159.202.90.11,UNIX,20181015175640,UNKNOWN
100100361,afi,uss1uap065amp3b,uss1uap065amp3b.ad.ampf.com,SUNSET,159.202.162.184,Intel,20181015175640,PRODUCTION
100100361,afi,sapig501,sapig501.ampf.com,ARCHIVED,159.202.88.77,UNIX,20181015175640,UNKNOWN
100100361,afi,us97idb001ampxb,us97idb001ampxb.ampf.com,SUNSET,159.202.156.77,UNIX,20181015175640,TEST
100100361,afi,mdctsm01mgt,mdctsm01mgt.ampf.com,ARCHIVED,159.202.27.143,UNIX,20181015175640,UNKNOWN
100100361,afi,las2app1000xwp,las2app1000xwp.i.ameriprise.com,SUNSET,10.11.226.58,Intel,20181015175640,TEST
100100361,afi,msp-fa-smcweb,msp-fa-smcweb.ad.ampf.com,SUNSET,159.202.42.17,Intel,20181015175640,UNKNOWN
100100361,afi,aapiu507,aapiu507.ampf.com,SUNSET,159.202.88.199,UNIX,20181015175640,UNKNOWN
100100361,afi,aapiu508,aapiu508.ampf.com,ARCHIVED,159.202.88.200,UNIX,20181015175640,UNKNOWN
100100361,afi,us97ues009ampvb,us97ues009ampvb.ad.ampf.com,ARCHIVED,130.103.18.162,Intel,20181015175640,UNKNOWN
100100361,afi,msp-fa-sus04,msp-fa-sus04.ad.ampf.com,SUNSET,159.202.20.53,Intel,20181015175640,UNKNOWN
100100361,afi,us97uap094amp3b,us97uap094amp3b.ad.ampf.com,SUNSET,159.202.148.70,Intel,20181015175640,TEST
100100361,afi,us97idb001amprb,us97idb001amprb.ampf.com,SUNSET,130.103.16.186,Linux,20181015175640,UNKNOWN
100100361,afi,uss1uws047amp3b,uss1uws047amp3b.ad.ampf.com,SUNSET,159.202.167.200,Intel,20181015175640,PRODUCTION
100100361,afi,aapiu506,aapiu506.ampf.com,ARCHIVED,159.202.88.198,UNIX,20181015175640,UNKNOWN
100100361,afi,mdcspdcl02,mdcspdcl02.ad.ampf.com,SUNSET,159.202.90.48,Intel,20181015175640,PRODUCTION
100100361,afi,us97uap285ampxb,us97uap285ampxb.qa.ampf.com,SUNSET,159.202.155.84,UNIX,20181015175640,UNKNOWN
100100361,afi,mdcspdcr02,mdcspdcr02.ampf.root,SUNSET,159.202.90.46,Intel,20181015175640,PRODUCTION
100100361,afi,uss1uap164ampxb,uss1uap164ampxb.ampf.com,SUNSET,159.202.168.64,UNIX,20181015175640,UNKNOWN
100100361,afi,sprmd504,sprmd504.ampf.com,SUNSET,159.202.88.145,UNIX,20181015175640,UNKNOWN
100100361,afi,sprmd505,sprmd505.ampf.com,ARCHIVED,159.202.88.146,UNIX,20181015175640,UNKNOWN
100100361,afi,wapif501,wapif501.ad.ampf.com,SUNSET,159.202.88.76,Intel,20181015175640,UNKNOWN
100100361,afi,us97inv002umixb,us97inv002umixb.na.umi.ibm.com,SUNSET,130.103.16.185,UNIX,20181015175640,UNKNOWN
100100361,afi,us97uap093amp3b,us97uap093amp3b.ad.ampf.com,ARCHIVED,159.202.155.85,Intel,20181015175640,UNKNOWN
100100361,afi,wprit524,wprit524.drdc02.ampf.com,ARCHIVED,10.147.105.67,Intel,20181015175640,UNKNOWN
100100361,afi,ampna502,ampna502.ampf.com,ARCHIVED,159.202.27.146,UNIX,20181015175640,UNKNOWN
100100361,afi,sapig502,sapig502.ampf.com,SUNSET,159.202.88.78,UNIX,20181015175640,UNKNOWN
100100361,afi,ampts004,ampts004.ampf.com,ARCHIVED,159.202.18.99,UNIX,20181015175640,UNKNOWN
100100361,afi,uss1idb001ampxb,uss1idb001ampxb.ampf.com,SUNSET,159.202.169.85,UNIX,20181015175640,PRODUCTION
100100361,afi,mdctsm02mgt,mdctsm02mgt.ampf.com,ARCHIVED,159.202.27.144,UNIX,20181015175640,UNKNOWN
100100361,afi,las2app1050xrp,las2app1050xrp.ampf.com,PRODUCTION,159.202.100.28,,20181015175640,TEST
100100361,afi,us97ddc002amp3b,us97ddc002amp3b.ad.ampf.com,SUNSET,159.202.155.87,Intel,20181015175640,DEVELOPMENT
100100361,afi,us97iap002amprb,us97iap002amprb.ampf.com,SUNSET,130.103.16.190,Linux,20181015175640,UNKNOWN
100100361,afi,us97iap001amprb,us97iap001amprb.ampf.com,SUNSET,130.103.16.188,Linux,20181015175640,UNKNOWN
100100361,afi,uss1uws048amp3b,uss1uws048amp3b.ad.ampf.com,SUNSET,159.202.167.199,Intel,20181015175640,PRODUCTION
100100361,afi,uss1iap003amp3b,uss1iap003amp3b.ad.ampf.com,ARCHIVED,159.202.162.161,Intel,20181015175640,UNKNOWN
100100361,afi,us97udb050amp3b,us97udb050amp3b.ad.ampf.com,SUNSET,159.202.156.87,Intel,20181015175640,UNKNOWN
100100361,afi,uss1iap004amp3b,uss1iap004amp3b.ad.ampf.com,ARCHIVED,129.33.114.19,Intel,20181015175640,UNKNOWN
100100361,afi,uss1iap002amp3b,uss1iap002amp3b.ad.ampf.com,ARCHIVED,159.202.165.151,Intel,20181015175640,UNKNOWN
100100361,afi,us97udb051amp3b,us97udb051amp3b.ad.ampf.com,SUNSET,159.202.156.81,Intel,20181015175640,TEST
100100361,afi,us97udb067amp3b,us97udb067amp3b.ad.ampf.com,SUNSET,159.202.156.89,Intel,20181015175640,DEVELOPMENT
100100361,afi,uss1udb043amp3b,uss1udb043amp3b.ad.ampf.com,ARCHIVED,159.202.169.97,Intel,20181015175640,UNKNOWN
100100361,afi,wppif528b,wppif528b.ad.ampf.com,SUNSET,159.202.34.37,Intel,20181015175640,OTHER
100100361,afi,lapig501,lapig501.ampf.com,ARCHIVED,159.202.88.135,Linux,20181015175640,UNKNOWN
100100361,afi,wmpiu510,wmpiu510.ad.ampf.com,SUNSET,159.202.88.150,Intel,20181015175640,OTHER
100100361,afi,wapma543,wapma543.ad.ampf.com,ARCHIVED,159.202.92.61,Intel,20181015175640,UNKNOWN
100100361,afi,us97igt001ampsb,us97igt001ampsb.qa.ampf.com,SUNSET,159.202.155.88,UNIX,20181015175640,TEST
100100361,afi,uss1uap066amp3b,uss1uap066amp3b.ad.ampf.com,SUNSET,159.202.162.191,Intel,20181015175640,UNKNOWN
100100361,afi,us97uap291ampxb,us97uap291ampxb.qa.ampf.com,SUNSET,159.202.155.90,UNIX,20181015175640,TEST
100100361,afi,us97uap290ampxb,us97uap290ampxb.test.ampf.com,SUNSET,159.202.157.93,UNIX,20181015175640,DEVELOPMENT
100100361,afi,uss1uap169ampxb,uss1uap169ampxb.ampf.com,SUNSET,159.202.168.69,UNIX,20181015175640,PRODUCTION
100100361,afi,uss1uap167ampxb,uss1uap167ampxb.ampf.com,SUNSET,159.202.168.67,UNIX,20181015175640,PRODUCTION
100100361,afi,uss1uap168ampxb,uss1uap168ampxb.ampf.com,SUNSET,159.202.168.68,UNIX,20181015175640,PRODUCTION
100100361,afi,us97uap096amp3b,us97uap096amp3b.ad.ampf.com,SUNSET,159.202.146.55,Intel,20181015175640,TEST
100100361,afi,us97iaw001ampxb,us97iaw001ampxb.qa.ampf.com,SUNSET,159.202.155.91,UNIX,20181015175640,TEST
